,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,위경도
24,유치원,사직유치원,부산광역시 동래구 사직북로34번길 62 (사직동) 사직유치원,부산광역시 동래구 사직동 54-8,35.2005247,129.0627414,부산광역시 동래구,동래경찰서,Y,1.0,10,2022-05-13,35.2005247129.0627414
25,유치원,사직자연유치원,"부산광역시 동래구 사직로 80 (사직동, 사직 쌍용 예가) 사직자연유치원",부산광역시 동래구 사직동 1017,35.19662799,129.057506,부산광역시 동래구,동래경찰서,Y,2.0,16,2022-05-13,35.19662799129.057506
26,초등학교,사직초등학교,부산광역시 동래구 쇠미로81번길 7 (사직동) 사직초등학교,부산광역시 동래구 사직동 592,35.20088135,129.0541694,부산광역시 동래구,동래경찰서,Y,2.0,23,2022-05-13,35.20088135129.0541694
27,유치원,세명유치원,부산광역시 동래구 안락로101번길 42 (명장동) 세명유치원,부산광역시 동래구 명장동 612-5,35.20129139,129.1082182,부산광역시 동래구,동래경찰서,N,,10,2022-05-13,35.20129139129.1082182
28,유치원,수안유치원,부산광역시 동래구 충렬대로237번길 57 (수안동) 수안유치원,부산광역시 동래구 수안동 476-7,35.20376806,129.0847206,부산광역시 동래구,동래경찰서,Y,1.0,12,2022-05-13,35.20376806129.0847206
29,초등학교,수안초등학교,부산광역시 동래구 온천천로 215 (수안동) 수안초등학교,부산광역시 동래구 수안동 7-1,35.20047925,129.0804245,부산광역시 동래구,동래경찰서,Y,3.0,12,2022-05-13,35.20047925129.0804245
30,어린이집,스펀지어린이집,부산광역시 동래구 충렬대로410번길 41 (안락동) 스펀지어린이집,부산광역시 동래구 안락동 628-86,35.19467085,129.1025964,부산광역시 동래구,동래경찰서,Y,2.0,15,2022-05-13,35.19467085129.1025964
31,유치원,스펀지유치원,"부산광역시 동래구 안남로 36 (낙민동, 중앙하이츠2단지) 스펀지유치원",부산광역시 동래구 낙민동 90-6,35.1942212,129.0957756,부산광역시 동래구,동래경찰서,N,,15,2022-05-13,35.1942212129.0957756
32,어린이집,승원어린이집,부산광역시 동래구 아시아드대로108번길 75 (사직동) 승원어린이집,부산광역시 동래구 사직동 131-10,35.19514705,129.0705599,부산광역시 동래구,동래경찰서,N,,6,2022-05-13,35.19514705129.0705599
33,유치원,승원유치원,부산광역시 동래구 아시아드대로108번길 85 (사직동) 승원유치원,부산광역시 동래구 사직동 131-5,35.19526435,129.071029,부산광역시 동래구,동래경찰서,Y,1.0,6,2022-05-13,35.19526435129.071029
34,유치원,아이숲유치원,부산광역시 동래구 옥봉로14번길 25 (명장동) 아이숲유치원,부산광역시 동래구 명장동 477-1,35.20988242,129.106808,부산광역시 동래구,동래경찰서,N,,8,2022-05-13,35.20988242129.106808
35,초등학교,안남초등학교,부산광역시 동래구 연안로 46 (안락동) 안남초등학교,부산광역시 동래구 안락동 175-16,35.19170351,129.1077338,부산광역시 동래구,동래경찰서,Y,2.0,28,2022-05-13,35.19170351129.1077338
36,초등학교,안락초등학교,부산광역시 동래구 명안로53번길 22 (명장동) 안락초등학교,부산광역시 동래구 명장동 104-5,35.20200573,129.1030796,부산광역시 동래구,동래경찰서,Y,5.0,10,2022-05-13,35.20200573129.1030796
38,초등학교,안민초등학교,부산광역시 동래구 온천천로381번길 19 (낙민동) 안민초등학교,부산광역시 동래구 낙민동 85-10,35.19402913,129.0937899,부산광역시 동래구,동래경찰서,Y,6.0,28,2022-05-13,35.19402913129.0937899
39,유치원,안성자연유치원,부산광역시 동래구 명안로77번길 35 (명장동) 안성자연유치원,부산광역시 동래구 명장동 64-4,35.20377358,129.1023286,부산광역시 동래구,동래경찰서,N,,8,2022-05-13,35.20377358129.1023286
40,초등학교,안진초등학교,부산광역시 동래구 안남로 63 (안락동) 안진초등학교,부산광역시 동래구 안락동 1252,35.19474507,129.0991293,부산광역시 동래구,동래경찰서,Y,3.0,18,2022-05-13,35.19474507129.0991293
41,어린이집,양덕어린이집,부산광역시 동래구 여고로 46 (사직동) 양덕어린이집,부산광역시 동래구 사직동 115-3,35.1955337,129.0689369,부산광역시 동래구,동래경찰서,Y,2.0,24,2022-05-13,35.1955337129.0689369
42,유치원,여고유치원,부산광역시 동래구 여고북로60번길 18 (사직동) 여고유치원,부산광역시 동래구 사직동 388,35.19981904,129.0678252,부산광역시 동래구,동래경찰서,Y,3.0,19,2022-05-13,35.19981904129.0678252
43,초등학교,여고초등학교,부산광역시 동래구 여고로63번가길 12 (사직동) 여고초등학교,부산광역시 동래구 사직동 126-1,35.1979099,129.0689614,부산광역시 동래구,동래경찰서,Y,5.0,20,2022-05-13,35.1979099129.0689614
44,어린이집,예능어린이집,부산광역시 동래구 동래로 139 (복천동) 예능어린이집,부산광역시 동래구 복천동 193-1,35.20518712,129.0867018,부산광역시 동래구,동래경찰서,Y,1.0,16,2022-05-13,35.20518712129.0867018
45,유치원,예람유치원,부산광역시 동래구 충렬대로202번가길 24 (수안동) 예람유치원,부산광역시 동래구 수안동 2-3,35.20122548,129.0826542,부산광역시 동래구,동래경찰서,N,,8,2022-05-13,35.20122548129.0826542
46,초등학교,예원초등학교,부산광역시 동래구 사직로 78 (사직동) 예원초등학교,부산광역시 동래구 사직동 1018,35.19588224,129.0573916,부산광역시 동래구,동래경찰서,Y,1.0,33,2022-05-13,35.19588224129.0573916
47,유치원,예인유치원,"부산광역시 동래구 쇠미로 37 (사직동, 삼정그린코아) 예인유치원",부산광역시 동래구 사직동 981-100,35.19738003,129.0531522,부산광역시 동래구,동래경찰서,Y,2.0,20,2022-05-13,35.19738003129.0531522
48,어린이집,예지어린이집,부산광역시 동래구 충렬대로100번길 117 (온천동) 10동 예지어린이집,부산광역시 동래구 온천동 1468-6,35.20205723,129.0730418,부산광역시 동래구,동래경찰서,N,,10,2022-05-13,35.20205723129.0730418
49,초등학교,온천초등학교,부산광역시 동래구 충렬대로107번길 124 (온천동) 온천초등학교,부산광역시 동래구 온천동 397-4,35.21255477,129.0736773,부산광역시 동래구,동래경찰서,Y,3.0,20,2022-05-13,35.21255477129.0736773
50,유치원,은성유치원,부산광역시 동래구 여고북로123번길 65-3 (온천동) 은성유치원,부산광역시 동래구 온천동 1449-9,35.20406075,129.0705181,부산광역시 동래구,동래경찰서,Y,1.0,8,2022-05-13,35.20406075129.0705181
51,어린이집,주영어린이집,부산광역시 동래구 시실로211번길 51 (명장동) 주영어린이집,부산광역시 동래구 명장동 302-1,35.20850731,129.0998218,부산광역시 동래구,동래경찰서,N,,10,2022-05-13,35.20850731129.0998218
52,초등학교,충렬초등학교,부산광역시 동래구 안락로125번길 22 (안락동) 충렬초등학교,부산광역시 동래구 안락동 467-1,35.20041739,129.1117016,부산광역시 동래구,동래경찰서,Y,7.0,15,2022-05-13,35.20041739129.1117016
53,어린이집,코끼리자연어린이집,부산광역시 동래구 칠산로 29 (칠산동) 코끼리자연어린이집,부산광역시 동래구 칠산동 37,35.20720049,129.0937239,부산광역시 동래구,동래경찰서,N,,10,2022-05-13,35.20720049129.0937239
54,유치원,한누리유치원,부산광역시 동래구 쇠미로71번길 47 (사직동) 한누리유치원,부산광역시 동래구 사직동 산598-21,35.20037943,129.0520375,부산광역시 동래구,동래경찰서,N,,4,2022-05-13,35.20037943129.0520375
55,어린이집,한독온천어린이집,부산광역시 동래구 석사북로95번길 72 (온천동) 한독온천어린이집,부산광역시 동래구 온천동 1218-7,35.20743972,129.0631326,부산광역시 동래구,동래경찰서,Y,1.0,8,2022-05-13,35.20743972129.0631326
56,어린이집,한마음어린이집,부산광역시 동래구 명안로78번길 9 (명장동) 한마음어린이집,부산광역시 동래구 명장동 136-13,35.20371241,129.1048531,부산광역시 동래구,동래경찰서,N,,10,2022-05-13,35.20371241129.1048531
57,유치원,해솔유치원,"부산광역시 동래구 명륜로236번길 9 (명륜동, 명륜동SKVIEW) 해솔유치원",부산광역시 동래구 명륜동 752,35.21425939,129.084954,부산광역시 동래구,동래경찰서,Y,2.0,6,2022-05-13,35.21425939129.084954
58,어린이집,현대어린이집,부산광역시 동래구 동래로 98 (명륜동) 현대어린이집,부산광역시 동래구 명륜동 310-1,35.20736937,129.0831708,부산광역시 동래구,동래경찰서,N,,20,2022-05-13,35.20736937129.0831708
59,유치원,혜화병설유치원,부산광역시 동래구 명장로99번길 27 (명장동) 혜화병설유치원,부산광역시 동래구 명장동 산12,35.20140513,129.1130289,부산광역시 동래구,동래경찰서,N,,6,2022-05-13,35.20140513129.1130289
60,어린이집,혜화어린이집,부산광역시 동래구 명장로99번길 25-1 (명장동) 혜화어린이집,부산광역시 동래구 명장동 산12,35.20175211,129.1134549,부산광역시 동래구,동래경찰서,N,,6,2022-05-13,35.20175211129.1134549
61,초등학교,혜화초등학교,부산광역시 동래구 명장로99번길 25 (명장동) 혜화초등학교,부산광역시 동래구 명장동 산12,35.20226047,129.1132938,부산광역시 동래구,동래경찰서,N,,6,2022-05-13,35.20226047129.1132938
62,유치원,홍익유치원,부산광역시 동래구 명안로25번길 9 (안락동) 홍익유치원,부산광역시 동래구 안락동 447-21,35.19871321,129.1038419,부산광역시 동래구,동래경찰서,N,,6,2022-05-13,35.19871321129.1038419
63,유치원,민들레유치원,부산광역시 동래구 차밭골로49번길 41 (온천동) 민들레유치원,부산광역시 동래구 온천동 345-15,35.21597023,129.075666,부산광역시 동래구,동래경찰서,Y,0.0,7,2022-05-13,35.21597023129.075666
64,초등학교,온샘초등학교,부산 동래구 충렬대로75번길 25 (온천동) 온샘초등학교,부산광역시 동래구 온천동 968-3,35.2095209367,129.0687105618,부산광역시 동래구,동래경찰서,Y,4.0,20,2022-05-13,35.2095209367129.0687105618
0,어린이집,가락어린이집,부산광역시 강서구 식만로 95 (식만동) 가락어린이집,부산광역시 강서구 식만동 791-1,35.20399906,128.9043819,부산광역시 강서구,부산강서,N,,8,2022-03-20,35.20399906128.9043819
1,초등학교,가락초등학교,부산광역시 강서구 호계로 41 (죽림동) 가락초등학교,부산광역시 강서구 죽림동 623-2,35.19634003,128.8952655,부산광역시 강서구,부산강서,N,,12,2022-03-20,35.19634003128.8952655
3,어린이집,강변어린이집,부산광역시 강서구 공항로361번길 26 (대저2동) 강변어린이집,부산광역시 강서구 대저2동 5199-2,35.140703,128.9473100056,부산광역시 강서구,부산강서,N,,4,2022-03-20,35.140703128.9473100056
4,어린이집,강서어린이집,부산광역시 강서구 대저로63번길 31 (대저1동) 강서어린이집,부산광역시 강서구 대저1동 1549-1,35.21676068,128.9593383,부산광역시 강서구,부산강서,N,,6,2022-03-20,35.21676068128.9593383
5,어린이집,글로벌새싹어린이집,부산광역시 강서구 명지오션시티9로 19 (명지동) 글로벌새싹어린이집,부산광역시 강서구 명지동 3230-8,35.08866879,128.8989356,부산광역시 강서구,부산강서,Y,1.0,12,2022-03-20,35.08866879128.8989356
6,유치원,기린유치원,부산광역시 강서구 과학산단로334번다길 59 (지사동) 기린유치원,부산광역시 강서구 지사동 1189-8,35.14979832,128.8355835,부산광역시 강서구,부산강서,N,,8,2022-03-20,35.14979832128.8355835
7,어린이집,꿈바위어린이집,부산광역시 강서구 범방3로46번길 3 (범방동) 꿈바위어린이집,부산광역시 강서구 범방동 1901-1,35.14755365,128.8804493,부산광역시 강서구,부산강서,N,,12,2022-03-20,35.14755365128.8804493
8,유치원,남명유치원,부산광역시 강서구 명지오션시티11로 132 (명지동) 남명유치원,부산광역시 강서구 명지동 3243-2,35.08408661,128.9105908,부산광역시 강서구,부산강서,N,,,2022-03-20,35.08408661128.9105908
9,초등학교,남명초등학교,부산광역시 강서구 명지오션시티11로 132 (명지동) 남명초등학교,부산광역시 강서구 명지동 3243-2,35.08403561,128.9105908,부산광역시 강서구,부산강서,Y,2.0,16,2022-03-20,35.08403561128.9105908
10,초등학교,녹명초등학교,부산광역시 강서구 낙동남로 617 (녹산동) 녹명초등학교,부산광역시 강서구 녹산동 228-3,35.11489404,128.8863922,부산광역시 강서구,부산강서,Y,2.0,24,2022-03-20,35.11489404128.8863922
11,어린이집,녹산산단바른어린이집,부산광역시 강서구 녹산산단335로 11 (송정동) 녹산산단바른어린이집,부산광역시 강서구 송정동 1627-4,35.09010981,128.8539339,부산광역시 강서구,부산강서,N,,8,2022-03-20,35.09010981128.8539339
12,유치원,녹산유치원,부산광역시 강서구 과학산단2로20번길 55 (지사동) 녹산유치원,부산광역시 강서구 지사동 1184-2,35.15147548,128.8371219,부산광역시 강서구,부산강서,N,,,2022-03-20,35.15147548128.8371219
14,어린이집,대사라온어린이집,부산광역시 강서구 제도로 1166-11 (강동동) 대사라온어린이집,부산광역시 강서구 강동동 136-17,35.21397539,128.9348277,부산광역시 강서구,부산강서,N,,9,2022-03-20,35.21397539128.9348277
15,초등학교,대사초등학교,부산광역시 강서구 낙동북로73번길 29 (강동동) 대사초등학교,부산광역시 강서구 강동동 101-64,35.22041811,128.9385487,부산광역시 강서구,부산강서,Y,3.0,4~8,2022-03-20,35.22041811128.9385487
16,초등학교,대상초등학교,부산광역시 강서구 대저로 249 (대저1동) 대상초등학교,부산광역시 강서구 대저1동 2355-1,35.21418396,128.9802525,부산광역시 강서구,부산강서,Y,1.0,12,2022-03-20,35.21418396128.9802525
17,유치원,대저유치원,부산광역시 강서구 공항로767번나길 1 (대저2동) 대저유치원,부산광역시 강서구 대저2동 2515-14,35.17513227,128.9578468,부산광역시 강서구,부산강서,N,,4,2022-03-20,35.17513227128.9578468
18,초등학교,대저초등학교,부산광역시 강서구 대저로29번길 27 (대저1동) 대저초등학교,부산광역시 강서구 대저1동 1605,35.21610222,128.9553077,부산광역시 강서구,부산강서,N,,10,2022-03-20,35.21610222128.9553077
